fiidscoreds,fcnumsolicitud,fiidplataforma_serc,fipaiscu,ficanalcu,fisucursalcu,fifoliocu,fiidflujo,fiidsegmento,fiidsegmentobaz,fiidsegmento21,fnpuntaje,fcnombreproducto,fccolor,finivelriesgo,fdregistro,fisucursal,fdfecsol,fcdescgrupo,fitipocred,fitiposol,fctipoproceso,vintage,producto_orig,flg_neta,flg_prioridad,flg_inmediato,fcempnum,fiidplataforma,fiidtiposolicitud,idpersona,ficonsecutivosol,fcdescripcion,descripcion_rechazo,descripcionsubstatus,producto,estatus_final,flg_ou,cte_unico,last_sol,pais_cu,canal_cu,sucursal_cu,folio_cu,formato_cyc,digital,fiunidadnegocio,grupo,subgrupo,m_produc,color_nr_v2,b_riesgo_nr,solicitud_alert,semana_alert,finopedido,fdfechasurt,fdcsaldocapital,b_malo14_26,b_malo14_52,b_malo2_4,b_malo4_6,b_malo8_13,b_malo8_16,first_payment_default2,second_payment_default2,semana_str,semana_num,max_fiidscoreds,plataforma,vintage_eval,flg_surtida,vintage_bis,dif,dif2,flg_baz_boost
49133524,20260109827973791965052421033157439481,1,1,1,9305,4135881,15,3,,3,660,Consumo / Otras Mercancias,VERDE,1,09JAN2026:00:00:00,9231,09JAN2026,,,,,2026.02,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601098279737919650524210331574394,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-9305-4135881,1.0,1,1,9305,4135881,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,131215,09JAN2026:00:00:00,19999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49006714,2025123069696773199004272144625221381,1,1,1,7993,20495,14,3,,3,614,Italika,VERDE,2,30DEC2025:00:00:00,9798,30DEC2025,,,,,2026.01,ITALIKA,1.0,1.0,1.0,,1.0,238.0,20251230696967731990042721446252213,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-7993-20495,1.0,1,1,7993,20495,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,45111,30DEC2025:00:00:00,35999.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,1
49064619,20241008797969671975112722258418984181,1,1,33,7760,251914,15,3,,3,578,Prestamos Personales,VERDE,2,03JAN2026:00:00:00,100,03JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1142104.0,1.0,8.0,202410087979696719751127222584189841,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-33-7760-251914,1.0,1,33,7760,251914,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,1281521,04JAN2026:00:00:00,32747.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,1,1,0
49124157,2026010865657780198309158136983328181,1,1,1,6761,20530,15,3,,3,561,Italika,VERDE,3,08JAN2026:00:00:00,6398,08JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,20260108656577801983091581369833281,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-6761-20530,1.0,1,1,6761,20530,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,51572,08JAN2026:00:00:00,5799.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48491676,20241102677367651982032481447126320981,6,1,1,6133,19299,15,5,,3,656,Prestamos Personales,VERDE,1,22NOV2025:00:00:00,4637,02JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202411026773676519820324814471263209,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-6133-19299,1.0,1,1,6133,19299,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,Amarillo,R1,20230524170425170425391352,2026.01,700030445,02JAN2026:00:00:00,22000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2025.47,1,2026.01,0,41,0
49021243,2025123167657967200304028134024619081,1,1,9,8802,20399,15,4,,3,591,Prestamos Personales,VERDE,2,31DEC2025:00:00:00,9477,31DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1204322.0,1.0,8.0,20251231676579672003040281340246190,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-9-8802-20399,1.0,1,9,8802,20399,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,Verde,R3,20220728230309230309470365,2026.01,167722,03JAN2026:00:00:00,24898.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,3,3,0
48995638,20251229696980651970031361717779418781,1,1,1,3308,10045,15,5,,3,664,Prestamos Personales,VERDE,1,29DEC2025:00:00:00,8274,29DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202512296969806519700313617177794187,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-3308-10045,1.0,1,1,3308,10045,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700003968,29DEC2025:00:00:00,9000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49145353,202510288279667719910815889799496881,6,1,2,9353,17280,15,3,,3,597,Prestamos Personales,VERDE,2,10JAN2026:00:00:00,8243,10JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,0.0,1043453.0,6.0,8.0,2025102882796677199108158897994968,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-2-9353-17280,1.0,1,2,9353,17280,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,111064,11JAN2026:00:00:00,65999.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.02,1,2026.02,1,1,0
49064954,20260103716572772005081321940949385981,1,1,1,7604,2678226,15,5,,2,560,Consumo / Otras Mercancias,VERDE,3,03JAN2026:00:00:00,9785,03JAN2026,,,,,2026.01,CONSUMO,1.0,1.0,0.0,934221.0,1.0,8.0,202601037165727720050813219409493859,1.0,Autorizada,,Liberada sin TAZ,Consumo,Autorizada,1,1-1-7604-2678226,1.0,1,1,7604,2678226,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,181763,08JAN2026:00:00:00,11782.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,5,5,0
46193740,20250615666566892001122286198189081,6,1,1,8757,960317,14,5,,3,664,Prestamos Personales,VERDE,1,29JUN2025:00:00:00,242,28DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,0.0,,6.0,8.0,202506156665668920011222861981890,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-8757-960317,1.0,1,1,8757,960317,TERCEROS,1,576,Efectivo,Efectivo,CRED EFEC,Rojo,R3,20220630153803153803748230,2026.01,700002191,04JAN2026:00:00:00,10000.0,0,0,0,0,0,0,,,202601.0,202601,,Digital,2025.26,1,2026.01,7,189,1
48165525,20251105846977771970080201125854568281,1,1,1,114,56786,15,5,,2,775,Prestamos Personales,VERDE,1,05NOV2025:00:00:00,4420,10JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202511058469777719700802011258545682,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-114-56786,1.0,1,1,114,56786,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,511177,10JAN2026:00:00:00,6052.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2025.45,1,2026.02,0,66,0
49065149,20260103656589821952042041957749891381,1,1,1,9305,2581963,15,6,,1,643,Telefonia y Computo,VERDE,1,03JAN2026:00:00:00,2015,03JAN2026,,,,,2026.01,TELEFONIA,1.0,1.0,0.0,1134165.0,1.0,8.0,202601036565898219520420419577498913,1.0,Autorizada,,Liberada sin TAZ,Telefonia,Autorizada,1,1-1-9305-2581963,1.0,1,1,9305,2581963,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,807826,04JAN2026:00:00:00,23498.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,1,1,0
49106171,20260106676567671988073061744397260581,33,1,1,6090,74904,15,3,,3,629,Mi Negocio,VERDE,1,06JAN2026:00:00:00,9358,06JAN2026,,,,,2026.02,,1.0,1.0,1.0,,33.0,238.0,202601066765676719880730617443972605,1.0,Autorizada,,Autorizada sin liberar,Mi Negocio Azteca,Autorizada,1,1-1-6090-74904,1.0,1,1,6090,74904,TERCEROS,1,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700005436,07JAN2026:00:00:00,10100.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.02,1,2026.02,1,1,0
49055495,20260103726977771976122741250728975481,1,1,1,5173,97085,15,5,,2,631,Italika,VERDE,1,03JAN2026:00:00:00,5173,03JAN2026,,,,,2026.01,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601037269777719761227412507289754,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-5173-97085,1.0,1,1,5173,97085,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,1284079,03JAN2026:00:00:00,18015.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49076236,20260104687984741997072141016611319681,1,1,1,151,39017,15,3,,3,635,Prestamos Personales,VERDE,1,04JAN2026:00:00:00,3131,04JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601046879847419970721410166113196,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-151-39017,1.0,1,1,151,39017,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,Amarillo,R3,,2026.01,700008906,04JAN2026:00:00:00,9100.0,0,0,0,0,0,0,1.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49042050,20260102716576771994032301448428955981,1,1,1,9882,8776,15,3,,3,592,Italika,VERDE,2,02JAN2026:00:00:00,1504,02JAN2026,,,,,2026.01,ITALIKA,1.0,1.0,0.0,1202066.0,1.0,8.0,202601027165767719940323014484289559,1.0,Autorizada,,Liberada sin TAZ,Italika,Autorizada,1,1-1-9882-8776,1.0,1,1,9882,8776,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,1664684,03JAN2026:00:00:00,37965.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,1,1,0
48184766,2025052974797766199312074215341363882,41,1,1,6237,134377,15,3,,3,520,Prestamos Personales,ROJO,1,06NOV2025:00:00:00,755,06NOV2025,,,,,2025.45,PRESTAMOS,1.0,1.0,0.0,1083411.0,41.0,8.0,20250529747977661993120742153413638,2.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-6237-134377,1.0,1,1,6237,134377,PROPIOS,0,500,Consumo,Movilidad,ITALIKA,NA,,,2026.02,233168,05JAN2026:00:00:00,1949.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2025.45,1,2026.02,60,60,0
49147373,20260106716588821953030322322187300081,1,1,1,9305,3768688,15,3,,3,635,Prestamos Personales,VERDE,1,10JAN2026:00:00:00,2764,10JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601067165888219530303223221873000,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-9305-3768688,1.0,1,1,9305,3768688,PROPIOS,0,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700007404,10JAN2026:00:00:00,9100.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49069224,20260104718582661953082941132809239181,1,1,20,1715,4401,15,3,,3,629,Prestamos Personales,VERDE,1,04JAN2026:00:00:00,2764,04JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601047185826619530829411328092391,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-20-1715-4401,1.0,1,20,1715,4401,PROPIOS,0,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700007355,04JAN2026:00:00:00,9100.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49151294,20260110656586801965081681549817449881,1,1,1,2930,165796,15,8,,2,653,Prestamos Personales,VERDE,1,10JAN2026:00:00:00,2930,10JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601106565868019650816815498174498,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-2930-165796,1.0,1,1,2930,165796,PROPIOS,1,578,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700046777,10JAN2026:00:00:00,10000.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49154204,20260110656571651992083061830640371481,1,1,1,185,40526,15,5,,3,705,Prestamos Personales,VERDE,1,10JAN2026:00:00:00,185,10JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601106565716519920830618306403714,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-185-40526,1.0,1,1,185,40526,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,727849,10JAN2026:00:00:00,8312.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
44353893,2024121086736575199102154817270387981,1,1,1,9305,3098816,14,3,,3,522,Prestamos Personales,ROJO,1,05MAR2025:00:00:00,5878,21DEC2025,,,,,2025.51,PRESTAMOS,1.0,1.0,0.0,1026187.0,1.0,76.0,20241210867365751991021548172703879,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-9305-3098816,1.0,1,1,9305,3098816,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700025037,04JAN2026:00:00:00,11300.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2025.1,1,2026.01,14,305,1
49118047,20260107676568681998110821750552831281,6,1,33,9546,2077421,15,3,,3,666,Prestamos Personales,VERDE,1,07JAN2026:00:00:00,767,08JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,0.0,,6.0,8.0,202601076765686819981108217505528312,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-33-9546-2077421,1.0,1,33,9546,2077421,TERCEROS,1,575,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700001031,08JAN2026:00:00:00,25000.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.02,1,2026.02,0,1,0
49070491,20260104676571821999111881241482219181,39,1,1,2590,79288,15,3,,3,493,Italika,ROJO,1,04JAN2026:00:00:00,191,04JAN2026,,,,,2026.01,ITALIKA,1.0,1.0,0.0,1153623.0,39.0,8.0,202601046765718219991118812414822191,1.0,Autorizada,,Liberada sin TAZ,Italika,Autorizada,1,1-1-2590-79288,1.0,1,1,2590,79288,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,994556,11JAN2026:00:00:00,13175.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.01,1,2026.02,7,7,0
49121863,20260108676584721967061501017480597881,1,1,1,9486,22535,15,5,,2,707,Consumo / Otras Mercancias,VERDE,1,08JAN2026:00:00:00,6237,08JAN2026,,,,,2026.02,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601086765847219670615010174805978,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-9486-22535,1.0,1,1,9486,22535,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,1635178,08JAN2026:00:00:00,13499.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48981932,20251228776571712002122521928566393981,1,1,1,9305,2003035,15,5,,3,570,Prestamos Personales,VERDE,2,28DEC2025:00:00:00,2070,28DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202512287765717120021225219285663939,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-9305-2003035,1.0,1,1,9305,2003035,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,20240201153152153153019713,2026.01,309391,29DEC2025:00:00:00,33499.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.52,1,2026.01,1,1,0
48695229,20251207776567662007022721536804105181,1,1,33,9546,2068008,15,1,,1,541,Prestamos Personales,AMARILLO,1,07DEC2025:00:00:00,8501,07DEC2025,,,,,2025.49,PRESTAMOS,1.0,1.0,0.0,39878.0,1.0,8.0,202512077765676620070227215368041051,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-33-9546-2068008,1.0,1,33,9546,2068008,PROPIOS,1,83,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700036623,30DEC2025:00:00:00,2500.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.49,1,2026.01,23,23,0
49008891,20251230826582671961070341541934771081,1,1,1,1876,12444,15,3,,3,663,Prestamos Personales,VERDE,1,30DEC2025:00:00:00,4608,30DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202512308265826719610703415419347710,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-1876-12444,1.0,1,1,1876,12444,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,2524424,30DEC2025:00:00:00,32471.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
48628633,20240627866582742005030262030644294881,9,1,1,7604,2988640,15,10,,3,555,Telefonia y Computo,VERDE,3,02DEC2025:00:00:00,9472,03JAN2026,,,,,2026.01,TELEFONIA,1.0,1.0,0.0,358816.0,9.0,8.0,202406278665827420050302620306442948,2.0,Autorizada,,Liberada sin TAZ,Telefonia,Autorizada,1,1-1-7604-2988640,1.0,1,1,7604,2988640,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,319279,04JAN2026:00:00:00,14041.0,0,0,0,0,0,0,,,202601.0,202601,,Digital,2025.49,1,2026.01,1,33,0
49125660,20260108676565691984022561433902419581,1,1,1,2098,41106,15,8,,3,592,Italika,VERDE,2,08JAN2026:00:00:00,2756,08JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601086765656919840225614339024195,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-2098-41106,1.0,1,1,2098,41106,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,5626,08JAN2026:00:00:00,22610.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49141622,20260109826971691967022001840601199481,1,1,1,9305,4137812,15,3,,3,697,Italika,VERDE,1,09JAN2026:00:00:00,144,10JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601098269716919670220018406011994,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-9305-4137812,1.0,1,1,9305,4137812,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,847183,10JAN2026:00:00:00,49999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,1,0
49057550,20260103656571711964031121412237196981,1,1,39,5258,14267,15,8,,3,616,Consumo / Otras Mercancias,VERDE,2,03JAN2026:00:00:00,1643,03JAN2026,,,,,2026.01,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601036565717119640311214122371969,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-39-5258-14267,1.0,1,39,5258,14267,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.01,898358,03JAN2026:00:00:00,1811.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49011940,20251230678572771992011561745223915881,1,1,1,5649,62950,15,3,,3,578,Prestamos Personales,VERDE,2,30DEC2025:00:00:00,5878,30DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1125756.0,1.0,8.0,202512306785727719920115617452239158,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-5649-62950,1.0,1,1,5649,62950,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.01,283573,31DEC2025:00:00:00,14799.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,1,1,0
49099561,20260106767970741972061681133277434981,1,1,1,9814,96418,15,2,,2,559,Italika,VERDE,3,06JAN2026:00:00:00,1630,06JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601067679707419720616811332774349,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-9814-96418,1.0,1,1,9814,96418,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,2746056,06JAN2026:00:00:00,37040.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49141866,20260109676572781987031781853704937181,1,1,1,7873,16108,15,5,,3,557,Consumo / Otras Mercancias,VERDE,3,09JAN2026:00:00:00,5885,09JAN2026,,,,,2026.02,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601096765727819870317818537049371,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-7873-16108,1.0,1,1,7873,16108,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,Amarillo,R1,20221022105750105751027797,2026.02,1567500,09JAN2026:00:00:00,15080.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49047535,20260102716577781994081041845857866381,1,1,1,2105,138756,14,5,,3,610,Prestamos Personales,VERDE,2,02JAN2026:00:00:00,4378,02JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1201469.0,1.0,8.0,202601027165777819940810418458578663,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-2105-138756,1.0,1,1,2105,138756,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Amarillo,R2,20210216165758165759244855,2026.02,2203350,05JAN2026:00:00:00,11999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,3,3,1
49122196,2026010880697276198612170105013185181,1,1,9,8943,8760,15,1,,1,585,Italika,VERDE,2,08JAN2026:00:00:00,0,08JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,20260108806972761986121701050131851,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-9-8943-8760,1.0,1,9,8943,8760,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,165393,08JAN2026:00:00:00,31057.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48449124,20251119797967821988100321830634172381,1,1,1,5160,51447,15,8,,2,546,Consumo / Otras Mercancias,AMARILLO,1,19NOV2025:00:00:00,5160,19NOV2025,,,,,2025.47,CONSUMO,1.0,1.0,0.0,1110662.0,1.0,8.0,202511197979678219881003218306341723,1.0,Autorizada,,Liberada sin TAZ,Consumo,Autorizada,1,1-1-5160-51447,1.0,1,1,5160,51447,PROPIOS,0,39,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,808719,01JAN2026:00:00:00,3304.0,0,0,0,0,0,0,1.0,,202601.0,202601,,Fisico,2025.47,1,2026.01,43,43,0
48995456,20250804776977741991052801126680661985,6,1,1,6105,2801,15,5,,2,631,Prestamos Personales,VERDE,1,29DEC2025:00:00:00,7582,05JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202508047769777419910528011266806619,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-6105-2801,1.0,1,1,6105,2801,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,20240218144341144341752651,2026.02,700008178,05JAN2026:00:00:00,39500.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.01,1,2026.02,0,7,0
32820573,20230914175826175827226458,1,1,1,6761,75353,8,2,2.0,3,253,Telefonia y Computo,ROJO,1,14SEP2023:00:00:00,6398,14SEP2023,Aprobada,3.0,8.0,Clientes Nuevos,2023.37,TELEFONIA,1.0,1.0,0.0,1103766.0,,,,,,,,,,0,1-1-6761-75353,1.0,1,1,6761,75353,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,Rojo,R1,20230914175826175827226458,2026.01,50946,29DEC2025:00:00:00,33799.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2023.37,1,2026.01,837,837,0
49122008,20260108776586741992012561037597672081,33,1,1,4338,23949,15,3,,3,648,Prestamos Personales,VERDE,1,08JAN2026:00:00:00,4338,08JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601087765867419920125610375976720,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-4338-23949,1.0,1,1,4338,23949,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,Amarillo,R2,20220131193548193549088169,2026.02,700023747,08JAN2026:00:00:00,10100.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.02,1,2026.02,0,0,0
49042852,20260102676570772005052761527149927481,1,1,1,7604,2742320,15,3,,3,552,Prestamos Personales,AMARILLO,1,02JAN2026:00:00:00,3395,02JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1113288.0,1.0,8.0,202601026765707720050527615271499274,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-7604-2742320,1.0,1,1,7604,2742320,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,1276383,05JAN2026:00:00:00,4300.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,3,3,0
49136618,2025011482798277200108288132242274081,1,1,1,3476,75981,15,5,,2,604,Telefonia y Computo,VERDE,2,09JAN2026:00:00:00,2156,09JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,20250114827982772001082881322422740,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-3476-75981,1.0,1,1,3476,75981,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Verde,R3,20210524121214121215411048,2026.02,580399,09JAN2026:00:00:00,10448.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48271616,2025111267858665200603304734853923881,6,1,1,9939,18876,15,6,,1,636,Prestamos Personales,VERDE,1,12NOV2025:00:00:00,9939,12NOV2025,,,,,2025.46,PRESTAMOS,1.0,1.0,0.0,301280.0,6.0,8.0,20251112678586652006033047348539238,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-9939-18876,1.0,1,1,9939,18876,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700013155,04JAN2026:00:00:00,3200.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2025.46,1,2026.01,53,53,0
